host_time_s,seq,device_ms,fsr0,fsr1,fsr2,fsr3,fsr4
1778611971.730234,241231,5148597,0,0,0,0,0
1778611971.820225,241232,5148687,0,0,0,0,0
1778611971.910199,241233,5148777,0,0,1,0,0
1778611972.000232,241234,5148867,0,0,0,0,0
1778611972.090146,241235,5148958,0,0,0,0,0
1778611972.180212,241236,5149047,0,0,0,0,0
1778611972.270210,241237,5149137,0,0,0,0,0
1778611972.360196,241238,5149227,0,0,0,0,0
1778611972.494984,241239,5149317,0,0,0,0,0
1778611972.584991,241241,5149516,0,0,0,0,0
1778611972.675183,241242,5149542,0,0,0,4,0
1778611972.765098,241243,5149631,0,0,0,0,4
1778611972.855208,241244,5149721,0,0,0,0,0
1778611972.945212,241245,5149811,8,0,0,0,0
1778611973.035193,241246,5149901,0,0,0,0,0
1778611973.125019,241247,5149991,0,0,0,0,24
1778611973.215197,241248,5150083,0,0,0,0,0
1778611973.305209,241249,5150172,0,0,0,0,0
1778611973.395121,241250,5150262,0,0,0,0,0
1778611973.485200,241251,5150352,0,0,0,0,0
1778611973.575218,241252,5150442,0,0,0,0,0
1778611973.665233,241253,5150532,0,0,0,0,0
1778611973.755229,241254,5150623,0,0,0,0,0
1778611973.890202,241256,5150822,0,0,0,0,0
1778611973.980230,241257,5150847,0,0,0,0,0
1778611974.070278,241258,5150937,0,0,0,0,0
1778611974.160116,241259,5151027,0,0,0,0,0
1778611974.250205,241260,5151118,0,0,0,0,0
1778611974.340228,241261,5151208,0,0,0,0,8
1778611974.430208,241262,5151297,0,0,0,0,0
1778611974.520002,241263,5151387,0,0,0,0,0
1778611974.610209,241264,5151477,0,0,0,0,0
1778611974.700146,241265,5151567,0,0,0,0,0
1778611974.790228,241266,5151657,0,1,0,0,0
1778611974.880225,241267,5151748,0,0,0,0,0
1778611975.015219,241269,5151946,0,0,0,0,0
1778611975.105228,241270,5151971,0,0,0,4,0
1778611975.195149,241271,5152061,0,0,0,0,0
1778611975.285232,241272,5152151,0,0,0,0,0
1778611975.375137,241273,5152243,0,0,0,0,0
1778611975.465223,241274,5152333,0,0,0,0,0
1778611975.555236,241275,5152422,0,0,0,0,0
1778611975.645253,241276,5152512,0,0,0,0,0
1778611975.735242,241277,5152602,0,0,0,0,0
1778611975.825223,241278,5152692,0,0,0,0,0
1778611975.915225,241279,5152783,0,0,0,0,0
1778611976.005083,241280,5152873,0,0,0,0,0
1778611976.095216,241281,5152962,0,0,0,0,0
1778611976.185218,241282,5153052,0,0,0,0,0
1778611976.275147,241283,5153142,0,0,0,0,0
1778611976.365222,241284,5153232,0,0,0,0,6
1778611976.456056,241285,5153323,0,0,0,0,0
1778611976.545239,241286,5153413,0,0,0,0,0
1778611976.635250,241287,5153502,0,0,0,0,0
1778611976.725225,241288,5153592,0,0,0,0,0
1778611976.815079,241289,5153682,0,0,0,0,0
1778611976.905225,241290,5153772,0,0,0,0,0
1778611976.995219,241291,5153862,0,0,0,0,0
1778611977.085223,241292,5153953,0,0,0,0,0
1778611977.175167,241293,5154042,0,0,0,0,0
1778611977.265968,241294,5154132,0,0,0,0,0
1778611977.400116,241295,5154222,2,0,0,0,0
1778611977.490216,241297,5154421,0,0,0,0,0
1778611977.580223,241298,5154448,12,0,0,0,0
1778611977.670089,241299,5154538,0,0,0,0,0
1778611977.760212,241300,5154627,0,0,0,0,0
1778611977.850234,241301,5154717,0,0,0,0,0
1778611977.940217,241302,5154807,0,0,0,0,0
1778611978.030180,241303,5154897,0,1,0,0,0
1778611978.165232,241304,5154988,1,0,0,0,0
1778611978.255224,241306,5155187,0,0,0,0,0
1778611978.345081,241307,5155212,0,0,0,0,0
1778611978.435214,241308,5155302,0,0,0,0,0
1778611978.525213,241309,5155392,0,0,0,0,0
1778611978.615240,241310,5155482,0,0,0,0,0
1778611978.705219,241311,5155573,0,0,0,0,0
1778611978.795237,241312,5155663,0,0,0,0,0
1778611978.885251,241313,5155752,0,0,4,0,0
1778611978.975250,241314,5155842,0,0,0,0,6
1778611979.110220,241315,5155932,0,0,0,0,0
1778611979.200224,241317,5156131,0,0,0,0,0
1778611979.290213,241318,5156158,0,0,0,0,0
1778611979.380009,241319,5156248,0,0,0,0,0
1778611979.470321,241320,5156337,0,0,0,0,0
1778611979.650242,241322,5156537,0,0,0,0,4
1778611979.740231,241324,5156671,0,0,0,0,0
1778611979.830225,241325,5156698,0,0,0,0,0
1778611979.920015,241326,5156788,0,0,4,0,0
1778611980.010237,241327,5156877,0,0,0,0,0
1778611980.100123,241328,5156967,0,0,0,0,0
1778611980.190236,241329,5157057,0,0,0,0,0
1778611980.325231,241331,5157256,0,0,0,0,0
1778611980.415826,241332,5157283,0,0,0,0,0
