host_time_s,seq,device_ms,fsr0,fsr1,fsr2,fsr3,fsr4
1778611356.610218,206094,4533472,0,2,0,0,0
1778611356.699235,206095,4533563,0,0,0,0,1
1778611356.790009,206096,4533653,0,0,0,0,0
1778611356.879203,206097,4533743,0,0,3,0,0
1778611356.969220,206098,4533833,0,0,0,0,0
1778611357.059052,206099,4533922,0,0,0,0,0
1778611357.149168,206100,4534012,0,0,0,0,0
1778611357.239225,206101,4534102,0,0,0,0,0
1778611357.329067,206102,4534193,0,2,0,0,0
1778611357.419230,206103,4534282,0,0,7,0,1
1778611357.509237,206104,4534372,0,0,0,0,0
1778611357.599169,206105,4534461,0,0,0,0,0
1778611357.689237,206106,4534551,0,0,0,0,0
1778611357.779243,206107,4534641,0,0,0,0,0
1778611357.869107,206108,4534733,0,0,0,0,0
1778611357.959243,206109,4534823,1,0,0,0,0
1778611358.049084,206110,4534913,0,0,2,0,0
1778611358.184216,206111,4535002,4,0,0,0,0
1778611358.274219,206113,4535202,0,0,0,0,0
1778611358.364229,206114,4535228,0,0,0,0,0
1778611358.454156,206115,4535318,0,7,0,0,0
1778611358.544229,206116,4535408,0,0,0,0,0
1778611358.634119,206117,4535498,0,0,0,0,0
1778611358.724222,206118,4535587,0,0,0,0,0
1778611358.816962,206119,4535677,0,0,0,0,0
1778611358.904219,206120,4535768,0,0,0,0,0
1778611358.995245,206121,4535858,0,0,0,0,0
1778611359.085220,206122,4535948,0,0,0,0,0
1778611359.174235,206123,4536038,0,0,0,0,0
1778611359.264168,206124,4536127,0,0,0,0,0
1778611359.355238,206125,4536217,0,0,0,0,0
1778611359.444088,206126,4536307,0,0,0,0,0
1778611359.535215,206127,4536398,0,0,0,0,0
1778611359.624224,206128,4536488,0,0,0,0,0
1778611359.714226,206129,4536578,0,0,0,0,0
1778611359.805227,206130,4536667,0,0,0,0,0
1778611359.895969,206131,4536757,0,0,0,0,0
1778611360.075233,206132,4536847,0,0,0,0,1
1778611360.165218,206134,4537047,0,3,0,0,0
1778611360.253939,206135,4537118,0,0,0,0,0
1778611360.345218,206136,4537208,0,0,0,0,0
1778611360.435073,206137,4537297,0,0,0,0,0
1778611360.524886,206138,4537387,15,0,0,0,0
1778611360.615216,206139,4537478,0,0,0,0,0
1778611360.705241,206140,4537568,0,0,0,0,0
1778611360.795227,206141,4537658,4,0,0,0,2
1778611360.885239,206142,4537748,0,0,0,0,0
1778611360.975118,206143,4537837,0,0,0,0,0
1778611361.065225,206144,4537927,0,0,2,2,0
1778611361.155241,206145,4538018,0,0,0,0,0
1778611361.245225,206146,4538108,0,0,0,0,0
1778611361.335207,206147,4538198,2,14,0,0,4
1778611361.425240,206148,4538288,0,0,0,0,0
1778611361.515232,206149,4538377,0,0,0,0,0
1778611361.605199,206150,4538467,0,0,0,0,0
1778611361.695314,206151,4538558,0,0,0,0,0
1778611361.785221,206152,4538648,0,2,0,0,0
1778611361.875254,206153,4538738,0,0,2,0,0
1778611361.965233,206154,4538828,0,0,0,0,0
1778611362.100246,206156,4539027,0,0,0,0,0
1778611362.190248,206157,4539052,0,0,0,0,0
1778611362.280237,206158,4539143,0,0,0,0,0
1778611362.370227,206159,4539233,0,0,0,0,0
1778611362.460253,206160,4539323,0,0,0,0,0
1778611362.549988,206161,4539413,0,0,0,0,0
1778611362.640226,206162,4539502,0,0,0,0,0
1778611362.730244,206163,4539592,0,0,0,696,0
1778611362.820228,206164,4539683,0,0,0,800,0
1778611362.910216,206165,4539773,0,0,0,862,0
1778611363.000211,206166,4539863,0,0,0,929,0
1778611363.135239,206167,4539953,0,0,0,987,0
1778611363.225215,206169,4540152,0,0,0,1089,0
1778611363.315244,206170,4540177,0,0,0,1091,0
1778611363.405228,206171,4540268,0,0,0,1035,0
1778611363.495090,206172,4540357,0,0,0,1066,0
1778611363.585011,206173,4540447,0,0,0,966,0
1778611363.675228,206174,4540537,0,0,0,1115,0
1778611363.765207,206175,4540626,0,0,0,1148,0
1778611363.855086,206176,4540716,7,0,0,1151,0
1778611363.945170,206177,4540808,0,0,0,1151,0
1778611364.035153,206178,4540898,0,0,0,1159,0
1778611364.125051,206179,4540988,0,0,0,1149,0
1778611364.215273,206180,4541078,0,0,0,982,0
1778611364.305227,206181,4541167,0,0,0,828,0
1778611364.395233,206182,4541257,0,0,0,831,0
1778611364.485236,206183,4541348,0,0,0,843,0
1778611364.575222,206184,4541438,0,0,0,944,0
1778611364.665241,206185,4541528,0,3,0,0,0
1778611364.755274,206186,4541618,0,0,0,0,0
1778611364.845081,206187,4541708,0,0,0,0,0
1778611364.935226,206188,4541797,0,0,0,0,0
1778611365.025081,206189,4541888,0,0,0,0,0
1778611365.205230,206190,4541978,0,0,0,0,0
1778611365.295254,206192,4542177,0,0,0,0,0
1778611365.385254,206193,4542248,0,0,0,0,0
1778611365.520236,206194,4542337,2,0,0,0,0
1778611365.610262,206196,4542538,0,0,0,1320,0
