host_time_s,seq,device_ms,fsr0,fsr1,fsr2,fsr3,fsr4
1778609327.908242,52613,2504718,0,0,0,0,0
1778609327.998230,52614,2504808,0,0,0,3,2
1778609328.088227,52615,2504898,0,0,0,0,1
1778609328.178237,52616,2504988,0,0,0,0,0
1778609328.268019,52617,2505078,0,0,19,0,0
1778609328.358130,52618,2505167,0,0,0,324,0
1778609328.448769,52619,2505258,0,0,0,685,0
1778609328.538231,52620,2505348,0,0,0,947,0
1778609328.628220,52621,2505438,0,0,0,1097,0
1778609328.719190,52622,2505528,0,0,0,1224,0
1778609328.808227,52623,2505618,0,0,0,1253,0
1778609328.898112,52624,2505708,0,0,0,750,0
1778609328.988914,52625,2505798,0,0,0,0,0
1778609329.078156,52626,2505888,0,0,0,0,0
1778609329.168149,52627,2505978,0,0,0,0,0
1778609329.258174,52628,2506068,0,0,0,0,0
1778609329.349164,52629,2506158,0,0,0,0,0
1778609329.438161,52630,2506248,0,0,0,0,0
1778609329.528081,52631,2506338,0,0,0,0,0
1778609329.618236,52632,2506428,0,0,0,11,0
1778609329.708219,52633,2506518,10,0,0,0,0
1778609329.843073,52634,2506608,17,0,0,0,0
1778609329.933089,52636,2506807,0,0,7,0,0
1778609330.022931,52637,2506833,0,0,0,0,0
1778609330.113218,52638,2506923,0,0,0,0,3
1778609330.203151,52639,2507013,0,0,0,0,0
1778609330.293218,52640,2507103,0,0,0,0,0
1778609330.384401,52641,2507193,0,0,0,0,0
1778609330.473214,52642,2507283,0,0,0,0,0
1778609330.562850,52643,2507373,0,0,0,0,0
1778609330.653227,52644,2507463,0,0,0,0,0
1778609330.788212,52645,2507553,0,0,0,0,0
1778609330.878237,52647,2507752,0,0,10,0,1
1778609330.968209,52648,2507778,0,0,0,0,0
1778609331.059007,52649,2507868,0,0,0,0,0
1778609331.148147,52650,2507958,0,0,0,0,0
1778609331.238181,52651,2508048,0,0,0,0,0
1778609331.328231,52652,2508137,0,0,0,0,0
1778609331.418225,52653,2508227,0,0,0,0,0
1778609331.508227,52654,2508317,0,0,0,0,0
1778609331.599071,52655,2508407,0,19,0,0,0
1778609331.733238,52657,2508606,0,0,0,0,0
1778609331.823087,52658,2508633,0,0,0,0,0
1778609331.913265,52659,2508723,0,0,11,0,0
1778609332.003208,52660,2508813,0,0,0,0,0
1778609332.093069,52661,2508903,0,0,0,0,0
1778609332.183239,52662,2508993,0,0,0,0,0
1778609332.273213,52663,2509083,0,0,0,0,0
1778609332.363219,52664,2509173,0,0,0,0,0
1778609332.453220,52665,2509263,0,0,0,0,0
1778609332.543207,52666,2509353,0,0,0,0,0
1778609332.633987,52667,2509443,0,0,2,0,0
1778609332.723226,52668,2509533,0,0,0,0,0
1778609332.813994,52669,2509624,0,0,0,0,1
1778609332.903234,52670,2509713,0,0,0,0,0
1778609332.993210,52671,2509803,0,9,0,0,0
1778609333.083232,52672,2509893,0,0,2,0,0
1778609333.172936,52673,2509983,0,0,0,5,0
1778609333.263230,52674,2510073,0,0,0,0,0
1778609333.353220,52675,2510163,0,0,0,4,0
1778609333.443233,52676,2510253,0,0,0,0,0
1778609333.533196,52677,2510343,0,0,0,0,0
1778609333.623227,52678,2510433,0,0,0,0,0
1778609333.712995,52679,2510523,0,0,0,0,0
1778609333.803234,52680,2510613,0,0,0,0,0
1778609333.893228,52681,2510703,0,6,0,0,0
1778609333.983221,52682,2510793,0,0,0,0,0
1778609334.073247,52683,2510883,0,8,0,0,0
1778609334.163065,52684,2510973,0,0,0,0,0
1778609334.253296,52685,2511063,0,0,0,0,0
1778609334.343219,52686,2511153,0,0,0,0,0
1778609334.433195,52687,2511243,0,0,0,0,1
